id	relative	polyx	position
btau|BOS_17645	0.569506726457399	S-SS	377-387
phma|A0A455ACF8	0.608626198083067	S-SS	377-387
btau|BOS_17645	0.588938714499253	S-SS	390-400
phma|A0A455ACF8	0.629392971246006	S-SS	390-400
btau|BOS_17751	0.663339382940109	S-SS	362-371
phma|A0A2Y9TJ41	0.657989228007181	S-SS	362-373
btau|BOS_17887	0.641857037582903	S-SS	865-879
phma|A0A2Y9TIJ0	0.675049636002647	S-SS	1014-1028
btau|BOS_18134	0.0963566634707574	S-SS	93-110
phma|A0A2Y9S470	0.0941402497598463	S-SS	92-106
btau|BOS_18581	0.546695402298851	S-SS	375-388
phma|A0A2Y9FHJ6	0.546043165467626	S-SS	374-387
btau|BOS_18757	0.0942460317460317	S-SS	85-107
phma|A0A2Y9T5P1	0.0917753259779338	S-SS	84-101
btau|BOS_19027	0.303930530164534	S-SS	327-340
phma|A0A2Y9TDJ3	0.301287948482061	S-SS	322-335
btau|BOS_19426	0.879594423320659	S-SS	2076-2090
phma|A0A455CA24	0.893138357705287	S-SS	2376-2390
btau|BOS_20206	0.650294695481336	S-SS	327-337
phma|A0A2Y9EU37	0.707972270363951	S-SS	402-417
btau|BOS_20206	0.860510805500982	S-SS	429-449
phma|A0A2Y9EU37	0.879549393414211	S-SS	500-517
btau|BOS_20775	0.828407224958949	S-SS	1002-1018
phma|A0A455AGR0	0.804975922953451	S-SS	996-1012
btau|BOS_20901	0.732271325796506	S-SS	707-720
phma|A0A2Y9SLK3	0.764331210191083	S-SS	714-728
btau|BOS_21287	0.980673316708229	S-SS	777-798
phma|A0A455AEF7	0.977272727272727	S-SS	657-678
btau|BOS_21287	0.980673316708229	S-SS	777-798
phma|A0A455BW22	0.982019363762102	S-SS	701-721
btau|BOS_22165	0.449512534818941	S-SS	642-651
phma|A0A455AIR4	0.5077065351418	S-SS	820-829
btau|BOS_22440	0.271381578947368	S-SS	79-88
phma|A0A2Y9SP43	0.271381578947368	S-SS	79-88
btau|BOS_22440	0.324013157894737	S-SS	93-106
phma|A0A2Y9SP43	0.324013157894737	S-SS	93-106
btau|BOS_22440	0.379934210526316	S-SS	108-125
phma|A0A2Y9SP43	0.379934210526316	S-SS	108-125
btau|BOS_22792	0.202108963093146	S-SS	336-356
phma|A0A455ARM8	0.240111034004164	S-SS	337-357
btau|BOS_22792	0.611892208553017	S-SS	1031-1060
phma|A0A455ARM8	0.723455933379597	S-SS	1028-1059
btau|BOS_22792	0.80697129466901	S-SS	1373-1384
phma|A0A455ARM8	0.953851492019431	S-SS	1371-1380
btau|BOS_22792	0.80697129466901	S-SS	1373-1384
phma|A0A455BYN8	0.440374787052811	S-SS	255-264
btau|BOS_23157	0.873232323232323	S-SS	2590-2599
phma|A0A455B725	0.63022351797862	S-SS	645-654
btau|BOS_23157	0.891414141414141	S-SS	2618-2679
phma|A0A455B725	0.682701652089407	S-SS	673-734
btau|BOS_23361	0.286786786786787	S-SS	188-196
phma|A0A2Y9EFH0	0.288519637462236	S-SS	188-196
btau|BOS_23379	0.31635581061693	S-SS	218-225
phma|A0A455AKY9	0.31966053748232	S-SS	222-232
btau|BOS_23379	0.677905308464849	S-SS	469-478
phma|A0A455AKY9	0.67963224893918	S-SS	477-486
btau|BOS_24041	0.975591151792525	S-SS	1275-1285
phma|A0A2Y9FSL3	0.975591151792525	S-SS	1275-1285
btau|BOS_24112	0.366428571428571	S-SS	253-262
phma|A0A455B022	0.356449375866852	S-SS	253-263
btau|BOS_24174	0.0339055793991416	S-SS	33-48
phma|A0A455AMN7	0.0363777089783282	S-SS	38-58
btau|BOS_2473	0.0318029650884744	S-SS	62-73
phma|A0A2Y9SWX2	0.112740805604203	S-SS	253-264
btau|BOS_25177	0.0525139664804469	S-SS	43-53
phma|A0A2Y9FFZ5	0.0597345132743363	S-SS	50-60
btau|BOS_25177	0.139106145251397	S-SS	122-129
phma|A0A2Y9FFZ5	0.144911504424779	S-SS	128-136
btau|BOS_3231	0.878405650857719	S-SS	867-876
phma|A0A455B861	0.90582726326743	S-SS	867-876
btau|BOS_4978	0.0554140127388535	S-SS	40-49
phma|A0A2Y9FL94	0.0553435114503817	S-SS	40-49
btau|BOS_5054	0.778925619834711	S-SS	561-572
phma|A0A2Y9ER92	0.778925619834711	S-SS	561-572
btau|BOS_5638	0.0579268292682927	S-SS	25-34
phma|A0A2Y9F5C2	0.229166666666667	S-SS	134-143
btau|BOS_6816	0.80673555300421	S-SS	2105-2113
phma|A0A2Y9FLI9	0.80703095147115	S-SS	2109-2117
btau|BOS_6890	0.147945205479452	S-SS	49-61
phma|A0A2Y9EQ51	0.147540983606557	S-SS	49-61
btau|BOS_6890	0.345205479452055	S-SS	119-135
phma|A0A2Y9EQ51	0.345628415300546	S-SS	119-136
btau|BOS_7204	0.356986100950988	S-SS	484-494
phma|A0A455C477	0.441248972884141	S-SS	533-543
btau|BOS_7682	0.689685314685315	S-SS	388-403
phma|A0A2Y9TKZ6	0.68018018018018	S-SS	371-386
btau|BOS_8665	0.301236749116608	S-SS	149-194
phma|A0A2Y9FVG8	0.297682709447415	S-SS	149-187
btau|BOS_8665	0.679328621908127	S-SS	381-390
phma|A0A2Y9FVG8	0.674688057040998	S-SS	374-385
btau|BOS_7204	0.356986100950988	S-SS	484-494
phum|PHUM211000	0.590399002493766	S-SS	470-479
btau|BOS_1637	0.777955271565495	S-SS	727-736
pram|PSURA_48330	0.971880492091388	S-SS	545-563
btau|BOS_1637	0.756123535676251	S-SS	704-718
rtai|A0A2S5B0A6	0.777777777777778	S-SS	651-667
btau|BOS_1637	0.756123535676251	S-SS	704-718
rvar|A0A1D1VEI5	0.868458274398868	S-SS	611-619
btau|BOS_1637	0.777955271565495	S-SS	727-736
rvar|A0A1D1VEI5	0.888260254596888	S-SS	623-635
btau|BOS_1637	0.756123535676251	S-SS	704-718
sneu|SN3_00600030	0.984960272417707	S-SS	1713-1760
btau|BOS_1637	0.777955271565495	S-SS	727-736
sneu|SN3_00600030	0.984960272417707	S-SS	1713-1760
btau|BOS_10556	0.804450571090981	S-SS	2036-2051
trub|H2TE53	0.746532593619972	S-SS	2127-2181
btau|BOS_24041	0.975591151792525	S-SS	1275-1285
trub|H2S2Y4	0.958424507658643	S-SS	870-884
btau|BOS_7204	0.356986100950988	S-SS	484-494
trub|H2ULB8	0.650929899856938	S-SS	451-461
btau|BOS_1637	0.756123535676251	S-SS	704-718
vbra|Vbra_14526	0.980981595092025	S-SS	794-807
btau|BOS_1637	0.777955271565495	S-SS	727-736
wmel|I4YHC7	0.752311756935271	S-SS	566-575
btau|BOS_10556	0.804450571090981	S-SS	2036-2051
xtro|F6WGD3	0.753393665158371	S-SS	2141-2190
btau|BOS_10801	0.26686807653575	S-SS	262-270
xtro|A0A5G3HQV4	0.257082896117524	S-SS	242-250
btau|BOS_10801	0.26686807653575	S-SS	262-270
xtro|A0A5G3JEL1	0.26530612244898	S-SS	257-265
btau|BOS_10801	0.26686807653575	S-SS	262-270
xtro|A0A5G3JF39	0.267175572519084	S-SS	242-250
btau|BOS_10801	0.26686807653575	S-SS	262-270
xtro|A0A5G3JF58	0.265726681127983	S-SS	242-250
btau|BOS_10801	0.26686807653575	S-SS	262-270
xtro|A0A5G3JG96	0.2625	S-SS	249-257
btau|BOS_10801	0.26686807653575	S-SS	262-270
xtro|Q0V9R0	0.257082896117524	S-SS	242-250
btau|BOS_12102	0.975728155339806	S-SS	699-710
xtro|A0A5G3JCE8	0.978764478764479	S-SS	753-770
btau|BOS_17201	0.752602359472588	S-SS	2142-2198
xtro|F6WGD3	0.753393665158371	S-SS	2141-2190
btau|BOS_21287	0.980673316708229	S-SS	777-798
xtro|A0A5G3JCE8	0.978764478764479	S-SS	753-770
btau|BOS_23157	0.891414141414141	S-SS	2618-2679
xtro|A0A5G3IMJ8	0.868742368742369	S-SS	2131-2140
btau|BOS_23157	0.891414141414141	S-SS	2618-2679
xtro|A0A5G3IMJ8	0.879324379324379	S-SS	2146-2177
btau|BOS_2473	0.0318029650884744	S-SS	62-73
xtro|A0A5G3H6K1	0.136194029850746	S-SS	321-338
btau|BOS_2473	0.0318029650884744	S-SS	62-73
xtro|A0A5G3IPU8	0.13901819720694	S-SS	321-338
btau|BOS_2473	0.0318029650884744	S-SS	62-73
xtro|A0A5G3IQ86	0.138432364096081	S-SS	321-338
btau|BOS_2473	0.0318029650884744	S-SS	62-73
xtro|A0A5G3IQL8	0.139253921153031	S-SS	321-338
btau|BOS_2473	0.0318029650884744	S-SS	62-73
xtro|A0A5G3IQW7	0.138666103841283	S-SS	321-338
btau|BOS_2473	0.0318029650884744	S-SS	62-73
xtro|F7DV63	0.144586267605634	S-SS	321-338
btau|BOS_7204	0.356986100950988	S-SS	484-494
xtro|A0A5G3HYR5	0.357954545454545	S-SS	469-478
btau|BOS_7204	0.356986100950988	S-SS	484-494
xtro|A0A5G3HYT5	0.378209831254585	S-SS	512-521
btau|BOS_7204	0.356986100950988	S-SS	484-494
xtro|K9J7S1	0.380162241887906	S-SS	512-521
btau|BOS_1637	0.777955271565495	S-SS	727-736
zmay|A0A1D6IW19	0.965145754119138	S-SS	758-767
cbra|A0A388K8U7	0.155051150895141	S-SS	234-253
crei|Q4VGM5	0.0442144873000941	S-SS	42-54
cbra|A0A388L6T4	0.0509877202349172	S-SS	90-103
crei|A0A2K3DML4	0.0382955771305286	S-SS	27-46
cbra|A0A388K6N1	0.610970996216898	S-SS	480-491
mcom|C1DYD0	0.143322475570033	S-SS	41-49
cbra|A0A388LAB5	0.325627476882431	S-SS	242-253
osat|Q852K0	0.224048442906574	S-SS	125-136
ccin|CC1G_09166	0.720472440944882	S-SS	637-646
cele|Q17336	0.807477678571429	S-SS	718-731
ccin|CC1G_09166	0.720472440944882	S-SS	637-646
clup|J9P9J1	0.778390297684675	S-SS	701-713
ccin|CC1G_09166	0.720472440944882	S-SS	637-646
cowc|A0A0D2UF71	0.896640091116173	S-SS	1566-1585
ccin|CC1G_09166	0.720472440944882	S-SS	637-646
crei|A0A2K3DML4	0.962243797195254	S-SS	888-898
ccin|CC1G_09166	0.720472440944882	S-SS	637-646
ddis|Q55G70	0.977813852813853	S-SS	900-909
ccin|CC1G_09166	0.720472440944882	S-SS	637-646
dmel|Q9VJ87	0.728743416102333	S-SS	962-977
ccin|CC1G_09166	0.720472440944882	S-SS	637-646
drer|Q08C72	0.808943089430894	S-SS	789-805
ccin|CC1G_09166	0.720472440944882	S-SS	637-646
ggal|F1NI57	0.74972972972973	S-SS	681-708
ccin|CC1G_09166	0.720472440944882	S-SS	637-646
gmor|GMOY010984	0.774933804060018	S-SS	860-898
ccin|CC1G_09166	0.720472440944882	S-SS	637-646
gthe|L1JGV0	0.963682432432432	S-SS	562-581
ccin|CC1G_09166	0.720472440944882	S-SS	637-646
hsap|ENSG00000163510.13	0.763506063947078	S-SS	689-698
ccin|CC1G_09166	0.720472440944882	S-SS	637-646
lung|A0A1S3HG61	0.774344569288389	S-SS	822-834
ccin|CC1G_09166	0.720472440944882	S-SS	637-646
mmus|ENSMUSG00000027014.14	0.761300992282249	S-SS	687-696
ccin|CC1G_09166	0.720472440944882	S-SS	637-646
olat|H2M449	0.851279317697228	S-SS	791-808
ccin|CC1G_09166	0.720472440944882	S-SS	637-646
osat|Q2QUQ9	0.977735368956743	S-SS	765-774
ccin|CC1G_09166	0.720472440944882	S-SS	637-646
phma|A0A2Y9EY36	0.767222222222222	S-SS	687-696
ccin|CC1G_09166	0.720472440944882	S-SS	637-646
pram|PSURA_48330	0.971880492091388	S-SS	545-563
ccin|CC1G_09166	0.720472440944882	S-SS	637-646
rvar|A0A1D1VEI5	0.888260254596888	S-SS	623-635
ccin|CC1G_09166	0.720472440944882	S-SS	637-646
sneu|SN3_00600030	0.984960272417707	S-SS	1713-1760
ccin|CC1G_09166	0.720472440944882	S-SS	637-646
trub|H2UIT0	0.83864118895966	S-SS	784-798
ccin|CC1G_09166	0.720472440944882	S-SS	637-646
wmel|I4YHC7	0.752311756935271	S-SS	566-575
ccin|CC1G_09166	0.720472440944882	S-SS	637-646
zmay|A0A1D6IW19	0.965145754119138	S-SS	758-767
cele|Q17336	0.783482142857143	S-SS	696-710
cint|F6R2U8	0.741290322580645	S-SS	571-580
cele|Q17336	0.783482142857143	S-SS	696-710
clup|J9P9J1	0.74090407938258	S-SS	666-680
cele|Q17336	0.807477678571429	S-SS	718-731
clup|J9P9J1	0.763506063947078	S-SS	689-698
cele|Q17336	0.783482142857143	S-SS	696-710
cowc|A0A0D2UF71	0.881548974943052	S-SS	1540-1558
cele|Q17336	0.807477678571429	S-SS	718-731
cowc|A0A0D2UF71	0.896640091116173	S-SS	1566-1585
cele|Q17336	0.807477678571429	S-SS	718-731
crei|A0A2K3DML4	0.962243797195254	S-SS	888-898
cele|Q17336	0.807477678571429	S-SS	718-731
ddis|Q55G70	0.977813852813853	S-SS	900-909
cele|Q17336	0.783482142857143	S-SS	696-710
dmel|Q9VJ87	0.710684725357412	S-SS	941-950
cele|Q17336	0.807477678571429	S-SS	718-731
dmel|Q9VJ87	0.728743416102333	S-SS	962-977
cele|Q17336	0.807477678571429	S-SS	718-731
ggal|F1NI57	0.74972972972973	S-SS	681-708
cele|Q17336	0.783482142857143	S-SS	696-710
gmor|GMOY010984	0.774933804060018	S-SS	860-898
cele|Q17336	0.807477678571429	S-SS	718-731
gmor|GMOY010984	0.774933804060018	S-SS	860-898
cele|Q17336	0.783482142857143	S-SS	696-710
gthe|L1JGV0	0.923986486486487	S-SS	540-556
cele|Q17336	0.807477678571429	S-SS	718-731
gthe|L1JGV0	0.963682432432432	S-SS	562-581
cele|Q21875	0.447552447552448	S-SS	763-775
hrob|T1FRL9	0.408271474019088	S-SS	766-776
cele|Q17336	0.783482142857143	S-SS	696-710
hsap|ENSG00000163510.13	0.74090407938258	S-SS	666-680
cele|Q17336	0.807477678571429	S-SS	718-731
hsap|ENSG00000163510.13	0.763506063947078	S-SS	689-698
cele|Q17336	0.783482142857143	S-SS	696-710
locu|W5MHE1	0.789903846153846	S-SS	811-834
cele|Q17336	0.783482142857143	S-SS	696-710
lung|A0A1S3HG61	0.744850187265918	S-SS	789-804
cele|Q17336	0.807477678571429	S-SS	718-731
lung|A0A1S3HG61	0.774344569288389	S-SS	822-834
cele|Q17336	0.783482142857143	S-SS	696-710
mluc|G1PMU3	0.718973747016706	S-SS	598-609
cele|Q17336	0.807477678571429	S-SS	718-731
mluc|G1PMU3	0.745226730310263	S-SS	621-630
cele|Q17336	0.783482142857143	S-SS	696-710
mmus|ENSMUSG00000027014.14	0.741455347298787	S-SS	669-678
cele|Q17336	0.807477678571429	S-SS	718-731
mmus|ENSMUSG00000027014.14	0.776736493936053	S-SS	701-710
cele|Q17336	0.783482142857143	S-SS	696-710
olat|H2M449	0.829957356076759	S-SS	770-789
cele|Q17336	0.807477678571429	S-SS	718-731
olat|H2M449	0.851279317697228	S-SS	791-808
cele|Q17336	0.807477678571429	S-SS	718-731
osat|Q2QUQ9	0.977735368956743	S-SS	765-774
cele|Q17336	0.783482142857143	S-SS	696-710
phma|A0A2Y9EY36	0.746111111111111	S-SS	664-681
cele|Q17336	0.807477678571429	S-SS	718-731
phma|A0A2Y9EY36	0.767222222222222	S-SS	687-696
cele|Q17336	0.783482142857143	S-SS	696-710
pmac|A0A194R6V6	0.530025020850709	S-SS	624-649
cele|Q17336	0.807477678571429	S-SS	718-731
pram|PSURA_48330	0.971880492091388	S-SS	545-563
cele|Q17336	0.783482142857143	S-SS	696-710
rtai|A0A2S5B0A6	0.777777777777778	S-SS	651-667
cele|Q17336	0.783482142857143	S-SS	696-710
rvar|A0A1D1VEI5	0.868458274398868	S-SS	611-619
cele|Q17336	0.807477678571429	S-SS	718-731
rvar|A0A1D1VEI5	0.888260254596888	S-SS	623-635
cele|Q17336	0.783482142857143	S-SS	696-710
sneu|SN3_00600030	0.984960272417707	S-SS	1713-1760
cele|Q17336	0.807477678571429	S-SS	718-731
sneu|SN3_00600030	0.984960272417707	S-SS	1713-1760
cele|Q17336	0.783482142857143	S-SS	696-710
trub|H2UIT0	0.812632696390658	S-SS	758-775
cele|Q17336	0.807477678571429	S-SS	718-731
trub|H2UIT0	0.83864118895966	S-SS	784-798
cele|Q17336	0.783482142857143	S-SS	696-710
vbra|Vbra_14526	0.980981595092025	S-SS	794-807
cele|Q17336	0.783482142857143	S-SS	696-710
wmel|I4YHC7	0.752311756935271	S-SS	566-575
cele|Q17336	0.807477678571429	S-SS	718-731
zmay|A0A1D6IW19	0.965145754119138	S-SS	758-767
cfas|CFAC1_020012900	0.374136229022705	S-SS	375-385
lmaj|LmjF.05.0610	0.41002044989775	S-SS	393-411
cfas|CFAC1_040012400	0.0737777125238585	S-SS	498-509
lmaj|LmjF.10.0500	0.0730860183269288	S-SS	490-501
cfas|CFAC1_060012500	0.153969526864475	S-SS	185-201
lmaj|LmjF.03.0590	0.168849069607167	S-SS	238-254
cfas|CFAC1_080012500	0.0710659898477157	S-SS	25-33
lmaj|LmjF.07.0490	0.0818639798488665	S-SS	29-38
cfas|CFAC1_240044200	0.67029702970297	S-SS	2027-2037
lmaj|LmjF.15.1200	0.689732142857143	S-SS	1849-1861
cfas|CFAC1_290051400	0.654388714733542	S-SS	1245-1262
lmaj|LmjF.34.2250	0.657253886010363	S-SS	1261-1278
cfas|CFAC1_300037000	0.637785800240674	S-SS	526-536
lmaj|LmjF.28.2290	0.64251497005988	S-SS	533-542
cfas|CFAC1_300037000	0.943441636582431	S-SS	778-792
lmaj|LmjF.28.2290	0.951497005988024	S-SS	789-802
cfas|CFAC1_030012400	0.567870632672332	S-SS	2400-2413
pcon|PCON_0072670	0.549656121045392	S-SS	1993-2005
cfas|CFAC1_230015200	0.362672322375398	S-SS	338-348
pcon|PCON_0056130	0.396367521367521	S-SS	368-376
cint|H2XYU1	0.980718085106383	S-SS	727-750
clup|Q5TJG6	0.980673316708229	S-SS	777-798
cint|F6R2U8	0.741290322580645	S-SS	571-580
cowc|A0A0D2UF71	0.881548974943052	S-SS	1540-1558
cint|F6R2U8	0.741290322580645	S-SS	571-580
crei|A0A2K3DML4	0.948220064724919	S-SS	875-885
cint|F6R2U8	0.741290322580645	S-SS	571-580
dmel|Q9VJ87	0.710684725357412	S-SS	941-950
cint|F6R2U8	0.741290322580645	S-SS	571-580
drer|Q08C72	0.779979674796748	S-SS	757-780
cint|H2XYU1	0.980718085106383	S-SS	727-750
drer|A8CYR1	0.981437125748503	S-SS	810-831
cint|F6R2U8	0.741290322580645	S-SS	571-580
gmor|GMOY010984	0.774933804060018	S-SS	860-898
cint|F6R2U8	0.741290322580645	S-SS	571-580
gthe|L1JGV0	0.923986486486487	S-SS	540-556
cint|F6R2U8	0.741290322580645	S-SS	571-580
hsap|ENSG00000163510.13	0.74090407938258	S-SS	666-680
cint|H2XYU1	0.980718085106383	S-SS	727-750
lafr|G3TGC3	0.980576441102757	S-SS	773-794
cint|F6R2U8	0.741290322580645	S-SS	571-580
locu|W5MHE1	0.789903846153846	S-SS	811-834
cint|F6R2U8	0.741290322580645	S-SS	571-580
mluc|G1PMU3	0.718973747016706	S-SS	598-609
cint|F6R2U8	0.741290322580645	S-SS	571-580
mluc|G1Q4A8	0.872166246851385	S-SS	688-699
cint|F6R2U8	0.741290322580645	S-SS	571-580
mmus|ENSMUSG00000027014.14	0.741455347298787	S-SS	669-678
cint|F6R2U8	0.741290322580645	S-SS	571-580
mmus|ENSMUSG00000079247.2	0.818455971049457	S-SS	675-684
cint|F6R2U8	0.741290322580645	S-SS	571-580
mmus|ENSMUSG00000094125.1	0.818455971049457	S-SS	675-684
cint|F6R2U8	0.741290322580645	S-SS	571-580
mmus|ENSMUSG00000094336.1	0.818455971049457	S-SS	675-684
cint|F6R2U8	0.741290322580645	S-SS	571-580
mmus|ENSMUSG00000095824.1	0.818455971049457	S-SS	675-684
cint|F6R2U8	0.741290322580645	S-SS	571-580
mmus|ENSMUSG00000096337.1	0.818455971049457	S-SS	675-684
cint|F6R2U8	0.741290322580645	S-SS	571-580
mmus|ENSMUSG00000096484.1	0.818455971049457	S-SS	675-684
cint|F6R2U8	0.741290322580645	S-SS	571-580
mmus|ENSMUSG00000096729.1	0.818455971049457	S-SS	675-684
cint|H2XYU1	0.980718085106383	S-SS	727-750
mmus|ENSMUSG00000024335.19	0.980552070263488	S-SS	772-793
cint|F6R2U8	0.741290322580645	S-SS	571-580
olat|H2M449	0.829957356076759	S-SS	770-789
cint|H2XYU1	0.980718085106383	S-SS	727-750
olat|A0A3B3IDF2	0.982204362801378	S-SS	846-867
cint|F6R2U8	0.741290322580645	S-SS	571-580
phma|A0A2Y9EY36	0.746111111111111	S-SS	664-681
cint|H2XYU1	0.599734042553192	S-SS	447-457
phum|PHUM211000	0.590399002493766	S-SS	470-479
cint|H2XYU1	0.980718085106383	S-SS	727-750
phum|PHUM211000	0.978802992518703	S-SS	772-800
cint|F6R2U8	0.741290322580645	S-SS	571-580
pmac|A0A194R6V6	0.530025020850709	S-SS	624-649
cint|F6R2U8	0.741290322580645	S-SS	571-580
rtai|A0A2S5B0A6	0.777777777777778	S-SS	651-667
cint|F6R2U8	0.741290322580645	S-SS	571-580
rvar|A0A1D1VEI5	0.868458274398868	S-SS	611-619
cint|H2XYU1	0.980718085106383	S-SS	727-750
rvar|A0A1D1V0R5	0.987713675213675	S-SS	917-934
cint|F6R2U8	0.741290322580645	S-SS	571-580
sneu|SN3_00600030	0.984960272417707	S-SS	1713-1760
cint|F6R2U8	0.741290322580645	S-SS	571-580
trub|H2UIT0	0.812632696390658	S-SS	758-775
cint|H2XYU1	0.980718085106383	S-SS	727-750
trub|H2SFN9	0.981074481074481	S-SS	794-815
cint|F6R2U8	0.741290322580645	S-SS	571-580
vbra|Vbra_14526	0.980981595092025	S-SS	794-807
cint|F6R2U8	0.741290322580645	S-SS	571-580
wmel|I4YHC7	0.752311756935271	S-SS	566-575
clup|J9P9J1	0.74090407938258	S-SS	666-680
cowc|A0A0D2UF71	0.881548974943052	S-SS	1540-1558
clup|J9P9J1	0.763506063947078	S-SS	689-698
cowc|A0A0D2UF71	0.896640091116173	S-SS	1566-1585
clup|J9P9J1	0.778390297684675	S-SS	701-713
cowc|A0A0D2UF71	0.896640091116173	S-SS	1566-1585
clup|F1PYK7	0.975591151792525	S-SS	1275-1285
cqui|CPIJ008611	0.934240362811791	S-SS	816-834
clup|J9P9J1	0.74090407938258	S-SS	666-680
crei|A0A2K3DML4	0.948220064724919	S-SS	875-885
clup|J9P9J1	0.763506063947078	S-SS	689-698
crei|A0A2K3DML4	0.962243797195254	S-SS	888-898
clup|J9P9J1	0.778390297684675	S-SS	701-713
ddis|Q55G70	0.977813852813853	S-SS	900-909
clup|J9P9J1	0.74090407938258	S-SS	666-680
dmel|Q9VJ87	0.710684725357412	S-SS	941-950
clup|J9P9J1	0.778390297684675	S-SS	701-713
dmel|Q9VJ87	0.728743416102333	S-SS	962-977
clup|A0A5F4BT38	0.658730158730159	S-SS	451-464
drer|A0A0R4J6S2	0.654401154401154	S-SS	449-460
clup|A0A5F4BWR8	0.81078506097561	S-SS	2121-2136
drer|E7F7W5	0.708503679476697	S-SS	1707-1761
clup|E2RDK8	0.748017924853499	S-SS	2143-2199
drer|E7F7W5	0.708503679476697	S-SS	1707-1761
clup|F1PBF9	0.54755094744369	S-SS	1528-1537
drer|F1Q8J2	0.549212598425197	S-SS	1531-1540
clup|F1PM07	0.877208480565371	S-SS	489-506
drer|A2RRV6	0.874067164179104	S-SS	460-479
clup|F1PQM0	0.889625585023401	S-SS	2275-2289
drer|U3JAH0	0.894491998511351	S-SS	2394-2415
clup|F1Q4I0	0.516160310277957	S-SS	795-804
drer|A0A2R8Q0B7	0.667707150964813	S-SS	1173-1182
clup|F1Q4I0	0.516160310277957	S-SS	795-804
drer|E7F723	0.667615106052768	S-SS	1287-1296
clup|F6UMN8	0.613196480938416	S-SS	1031-1062
drer|E9QGQ0	0.609458259325044	S-SS	1364-1383
clup|J9P9J1	0.74090407938258	S-SS	666-680
drer|Q08C72	0.779979674796748	S-SS	757-780
clup|J9P9J1	0.778390297684675	S-SS	701-713
drer|Q08C72	0.808943089430894	S-SS	789-805
clup|Q5TJG6	0.980673316708229	S-SS	777-798
drer|A5PN48	0.981146304675716	S-SS	642-661
clup|A0A5F4BWR8	0.81078506097561	S-SS	2121-2136
ggal|A0A1D5P3U9	0.767825470024831	S-SS	2137-2194
clup|A0A5F4C0T8	0.703703703703704	S-SS	432-444
ggal|A0A3Q2TV40	0.642857142857143	S-SS	325-334
clup|A0A5F4C0T8	0.703703703703704	S-SS	432-444
ggal|Q5F3T7	0.626024590163934	S-SS	302-311
clup|A0A5F4CVY9	0.964483906770255	S-SS	2602-2614
ggal|A0A3Q2UDG5	0.956875	S-SS	2292-2303
clup|A0A5F4DC83	0.623779050185248	S-SS	1848-1858
ggal|A0A3Q2UEZ0	0.623144399460189	S-SS	1843-1853
clup|A0A5F4DHB2	0.533333333333333	S-SS	379-391
ggal|A0A1D5PU44	0.480662983425414	S-SS	343-355
clup|E2R0K6	0.745242410512007	S-SS	3286-3295
ggal|A0A1D5PE05	0.745064669843431	S-SS	3280-3289
clup|E2R4P0	0.698482932996207	S-SS	1099-1113
ggal|E1BUI5	0.697218710493047	S-SS	1097-1111
clup|E2R4P0	0.807206068268015	S-SS	1271-1285
ggal|E1BUI5	0.805941845764855	S-SS	1269-1283
clup|E2R7H1	0.264735264735265	S-SS	262-270
ggal|F1P2A5	0.268292682926829	S-SS	261-269
clup|E2RDK8	0.748017924853499	S-SS	2143-2199
ggal|A0A1D5P3U9	0.767825470024831	S-SS	2137-2194
clup|E2RPD2	0.23632538569425	S-SS	162-177
ggal|F6QYT5	0.220375722543353	S-SS	146-161
clup|E2RQE5	0.457100591715976	S-SS	151-160
ggal|F1NYM6	0.463235294117647	S-SS	154-163
clup|F1PBF9	0.54755094744369	S-SS	1528-1537
ggal|A0A1D5PGS8	0.54065335753176	S-SS	1486-1495
clup|F1PG67	0.625321888412017	S-SS	726-733
ggal|A0A1D5PV42	0.605525362318841	S-SS	665-674
clup|F1PIQ5	0.580722070844687	S-SS	843-864
ggal|A0A1D5P015	0.62015503875969	S-SS	1030-1052
clup|F1PM07	0.877208480565371	S-SS	489-506
ggal|A0A1D5PTU4	0.867837338262477	S-SS	460-481
clup|F1PQM0	0.889625585023401	S-SS	2275-2289
ggal|A0A1D5PTP2	0.876643990929705	S-SS	1927-1941
clup|J9NWC2	0.995426829268293	S-SS	1301-1313
ggal|F1NWZ0	0.994327390599676	S-SS	1221-1235
clup|J9NWC2	0.995426829268293	S-SS	1301-1313
ggal|Q5F363	0.994318181818182	S-SS	1219-1233
clup|J9P273	0.387005649717514	S-SS	133-143
ggal|R4GG58	0.419161676646707	S-SS	134-148
clup|J9P9J1	0.763506063947078	S-SS	689-698
ggal|F1NI57	0.74972972972973	S-SS	681-708
clup|J9P9J1	0.778390297684675	S-SS	701-713
ggal|F1NI57	0.74972972972973	S-SS	681-708
clup|J9P9J1	0.763506063947078	S-SS	689-698
ggal|Q5ZKA3	0.74972972972973	S-SS	681-708
clup|J9P9J1	0.778390297684675	S-SS	701-713
ggal|Q5ZKA3	0.74972972972973	S-SS	681-708
clup|Q5TJG6	0.980673316708229	S-SS	777-798
ggal|F1NS89	0.980077120822622	S-SS	753-774
clup|J9P9J1	0.74090407938258	S-SS	666-680
gmor|GMOY010984	0.774933804060018	S-SS	860-898
clup|J9P9J1	0.763506063947078	S-SS	689-698
gmor|GMOY010984	0.774933804060018	S-SS	860-898
clup|J9P9J1	0.778390297684675	S-SS	701-713
gmor|GMOY010984	0.774933804060018	S-SS	860-898
